,fsq_id,categories,distance,location,name,timezone
88,4f8a7602e4b09efba278eda6,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",7772,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",Raja Sweets,Asia/Kolkata
89,50714368e4b0e0df92fa2ec1,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",8943,"{'address': 'Pvr Vikaspuri', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Pvr Vikaspuri'}",Pizza Hut,Asia/Kolkata
90,9dad5ce5df3d46c8021659f6,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2333,"{'country': 'IN', 'formatted_address': 'Najafgarh 606318, Delhi', 'locality': 'Najafgarh', 'postcode': '606318', 'region': 'Delhi'}",Domino's Pizza,
91,d54f59960c9b481b262cc66b,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2361,"{'address': 'Rz-20-21, Old Dichaon Khurd, Paprawat Road', 'address_extended': 'Near Post Office', 'country': 'IN', 'formatted_address': 'Rz-20-21, Old Dichaon Khurd, Paprawat Road, New Delhi 110043, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Najafgarh'], 'postcode': '110043', 'region': 'Delhi'}",Burger Hut,
92,e40f7d29ebc54953241c5486,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",4868,"{'address': 'Tilak', 'country': 'IN', 'formatted_address': 'Tilak, 110078, Delhi', 'neighborhood': ['Tilak Nagar'], 'postcode': '110078', 'region': 'Delhi'}",McDonald's,
93,c5571a86df854e79f42234b0,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6085,"{'address': 'Dwarka City Centre', 'country': 'IN', 'formatted_address': 'Dwarka City Centre, 110075, Delhi', 'postcode': '110075', 'region': 'Delhi'}",Domino's Pizza,
94,02dc75f252514062ad9b7577,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6105,"{'address': 'City Centre Mall, Ground Floor, Food Court, Sector 12', 'country': 'IN', 'formatted_address': 'City Centre Mall, Ground Floor, Food Court, Sector 12, New Delhi 110078, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Sector 12 Dwarka'], 'postcode': '110078', 'region': 'Delhi'}",Dominos,
95,25894965f0c2453b49ce9335,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6121,"{'address': 'City Centre Mall, Ground Floor, Food Court, Sector 12', 'country': 'IN', 'formatted_address': 'City Centre Mall, Ground Floor, Food Court, Sector 12, New Delhi 110078, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Sector 12 Dwarka'], 'postcode': '110078', 'region': 'Delhi'}",Wow! Momo,
96,a3e92ae731e14f5a4baedf58,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6134,"{'address': 'City Centre Mall, Ground Floor, Food Court, Sector 12', 'country': 'IN', 'formatted_address': 'City Centre Mall, Ground Floor, Food Court, Sector 12, New Delhi 110078, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Sector 12 Dwarka'], 'postcode': '110078', 'region': 'Delhi'}",Taco Bell,
97,7ce04435e8c346e2c370b7d3,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6317,"{'address': 'C-47/48, Nawada Housing Complex, Dwarka Mor, Uttam', 'country': 'IN', 'formatted_address': 'C-47/48, Nawada Housing Complex, Dwarka Mor, Uttam, New Delhi 110059, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Bhagwati Garden Extension'], 'postcode': '110059', 'region': 'Delhi'}",Subway,
98,0151899305134e9675d42d9f,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6410,"{'address': 'Shop No G 10, Manish Metro Plaza No 6, Sector No 12, K M', 'country': 'IN', 'formatted_address': 'Shop No G 10, Manish Metro Plaza No 6, Sector No 12, K M, 110075, Delhi', 'neighborhood': ['Dwarka'], 'postcode': '110075', 'region': 'Delhi'}",Neeru's Grill's,
