,fsq_id,categories,distance,location,name,timezone
10,c514b586b7c4410c0a0c8e18,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",1364,"{'address': '2512, Hudson Lane', 'address_extended': '1st Floor', 'country': 'IN', 'formatted_address': '2512, Hudson Lane, New Delhi 110002', 'locality': 'New Delhi', 'postcode': '110002'}",Qash Cafe Lounge Sheesha,
11,eca2a8cd11fd45c76ce80f3a,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",1420,"{'address': '2 Local Shopping Centre, Mukherjee', 'country': 'IN', 'formatted_address': '2 Local Shopping Centre, Mukherjee, New Delhi 110009, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Dr Mukherjee Nagar'], 'postcode': '110009', 'region': 'Delhi'}",BarShala,
12,8e3571c41dfc45661abd51c9,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",1481,"{'address': '2509, Hudson Lane', 'address_extended': '2nd Floor', 'country': 'IN', 'formatted_address': '2509, Hudson Lane, New Delhi 110009, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Guru Teg Bahadur Nagar'], 'postcode': '110009', 'region': 'Delhi'}",Hungama Cafe Lounge,
13,a5ff82f079224fff6c4d9ee9,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",1486,"{'address': '2509, Hudson Lane', 'address_extended': '3rd Floor', 'country': 'IN', 'formatted_address': '2509, Hudson Lane, New Delhi 110009, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Guru Teg Bahadur Nagar'], 'postcode': '110009', 'region': 'Delhi'}",Housefull Cafe Lounge,
14,1d32297b49ea4a121f2566c5,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",2364,"{'address': '29, Malkaganj Road', 'address_extended': '1st Floor, Opposite Hans Raj College Hostel, Jawahar', 'country': 'IN', 'formatted_address': '29, Malkaganj Road, 110007, Delhi', 'postcode': '110007', 'region': 'Delhi'}",NxGT Gaming Lounge,
15,38eb207420cb477c8ef5a664,"[{'id': 13012, 'name': 'Hookah Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",2413,"{'address': '4/2, Roop', 'address_extended': 'Near Los Angeles Gym Roop', 'country': 'IN', 'formatted_address': '4/2, Roop, New Delhi 110007, Delhi', 'locality': 'New Delhi', 'postcode': '110007', 'region': 'Delhi'}",Urban HUB,
16,0c76f391aca740b4edf64f20,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",2569,"{'address': '7 Sham Nath Marg Maidens Hotel', 'country': 'IN', 'formatted_address': '7 Sham Nath Marg Maidens Hotel, New Delhi 110054, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Civil Lines'], 'postcode': '110054', 'region': 'Delhi'}",Cavalry Bar,
17,91d9611b458a4d0f4501294b,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",2915,"{'address': 'F14/54, Ground Floor', 'country': 'IN', 'formatted_address': 'F14/54, Ground Floor, New Delhi 110009, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Model Town 2'], 'postcode': '110009', 'region': 'Delhi'}",Cafe Gola,
18,1dcf0abd46364a4494d03a36,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",2933,"{'address': 'Model Town 2 Main Road', 'country': 'IN', 'formatted_address': 'Model Town 2 Main Road, 110009, Delhi', 'postcode': '110009', 'region': 'Delhi'}",Great Wall Restro Bar,
19,145ce7bebb27407417bd1304,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",2959,"{'address': 'Model Town', 'country': 'IN', 'formatted_address': 'Model Town, New Delhi 110009, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Model Town'], 'postcode': '110009', 'region': 'Delhi'}",Santushti,
20,525bc14011d240f3ac12368b,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13042, 'name': 'Cupcake Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cupcakes_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",1937,"{'address': 'Shop No. B/29-b, Single Storey', 'address_extended': 'Opposite Mother Dairy', 'country': 'IN', 'cross_street': 'Vijay Nagar', 'formatted_address': 'Shop No. B/29-b, Single Storey (Vijay Nagar), Delhi 110009, Delhi', 'locality': 'Delhi', 'neighborhood': ['Vijay Nagar'], 'postcode': '110009', 'region': 'Delhi'}",Mr.Crust Bakers,Asia/Kolkata
21,521dfe4411d243e1cfe68a0e,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",4534,"{'country': 'IN', 'cross_street': '', 'formatted_address': ''}",Giani's Di Hatti Rabri Faluda,Asia/Kolkata
22,5460e19d498ec40d671a30a6,"[{'id': 13043, 'name': 'Donut Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}}]",2324,"{'address': 'Kamla', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Kamla, Delhi 110009, Delhi', 'locality': 'Delhi', 'neighborhood': ['Model Town 2'], 'postcode': '110009', 'region': 'Delhi'}",Dunkin' Donuts,Asia/Kolkata
23,4c936b05fc9a224ba453faf1,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",4905,"{'address': 'Dariba', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Dariba, New Delhi 110006, Delhi', 'locality': 'New Delhi', 'postcode': '110006', 'region': 'Delhi'}",Jalebi Wala | जलेबी वाला,Asia/Kolkata
24,4c813ee547cc224bd9617a9f,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",4538,"{'address': 'Fatehpuri', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Fatehpuri, Delhi, Delhi', 'locality': 'Delhi', 'region': 'Delhi'}",Giani Kulfi,Asia/Kolkata
25,4b574892f964a520322f28e3,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",4123,"{'address': 'S Block, Gk-2', 'country': 'IN', 'cross_street': 'Opp. Chandan Market', 'formatted_address': 'S Block, Gk-2 (Opp. Chandan Market), New Delhi 110048, Delhi', 'locality': 'New Delhi', 'postcode': '110048', 'region': 'Delhi'}",Baskin-Robbins,Asia/Kolkata
26,50e5aa40e4b04630d3d52240,"[{'id': 13043, 'name': 'Donut Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2947,"{'address': 'B 2, Model Town Ii', 'country': 'IN', 'cross_street': 'Ring Rd', 'formatted_address': 'B 2, Model Town Ii (Ring Rd), Delhi 941735, Delhi', 'locality': 'Delhi', 'postcode': '941735', 'region': 'Delhi'}",Dunkin' Donuts,Asia/Kolkata
27,53e8cc4b498e2268f7d441b9,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",1047,"{'address': 'Outram Lane', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Outram Lane, Delhi 110009, Delhi', 'locality': 'Delhi', 'postcode': '110009', 'region': 'Delhi'}",Giani's Ice Cream,Asia/Kolkata
28,4f6b39ae7bebf48a255e7186,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",1384,"{'address': 'Atrium 1, A_1, Wazirpur District Centre, Netaji, Subhash Place, Pitampura, Delhi-34', 'country': 'IN', 'formatted_address': 'Atrium 1, A_1, Wazirpur District Centre, Netaji, Subhash Place, Pitampura, Delhi-34, Delhi 110034, Delhi', 'locality': 'Delhi', 'postcode': '110034', 'region': 'Delhi'}",Amul Scooping Parlour,Asia/Kolkata
29,4de529c8ae60e7f3ac2fa778,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",1484,"{'address': 'Shop No.5', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Shop No.5, New Delhi 110009, Delhi', 'locality': 'New Delhi', 'postcode': '110009', 'region': 'Delhi'}",Gelato Italiano,Asia/Kolkata
30,4be1494ea7380f47bc9b19b0,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",2181,"{'address': 'Kamla', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Kamla, New Delhi, Delhi', 'locality': 'New Delhi', 'region': 'Delhi'}",Cocoberry,Asia/Kolkata
31,4fa10a39e4b0908b4908a211,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",2378,"{'country': 'IN', 'cross_street': '', 'formatted_address': ''}",Gelato italiano,Asia/Kolkata
32,4e99c9104690c21334cc88d8,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",2429,"{'country': 'IN', 'cross_street': '', 'formatted_address': '704399, Haryāna', 'postcode': '704399', 'region': 'Haryāna'}",Gyani,Asia/Kolkata
33,502a7365e4b06ec42c5e67f1,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",2826,"{'address': 'Model Town 2 Main Road', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Model Town 2 Main Road, Delhi 110009, Delhi', 'locality': 'Delhi', 'postcode': '110009', 'region': 'Delhi'}",Nirula's Ice Cream,Asia/Kolkata
34,51508267e4b08b309fe73fa8,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",2978,"{'address': 'Block A 353 Shop No 7, Derawal Nagar, Gujrawalan Town', 'country': 'IN', 'cross_street': 'Derawal Nagar', 'formatted_address': 'Block A 353 Shop No 7, Derawal Nagar, Gujrawalan Town (Derawal Nagar), New Delhi, Delhi', 'locality': 'New Delhi', 'region': 'Delhi'}",Giani 's | ज्ञानी,Asia/Kolkata
35,4cd96f2f1647a0930ae9e64c,"[{'id': 13044, 'name': 'Frozen Yogurt Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/frozenyogurt_', 'suffix': '.png'}}]",3002,"{'address': 'Model Town', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Model Town, Delhi, Delhi', 'locality': 'Delhi', 'region': 'Delhi'}",Cocoberry,Asia/Kolkata
36,535d3826498e7dc6323c5102,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]",3278,"{'country': 'IN', 'cross_street': '', 'formatted_address': ''}",Choudhary Sweets,Asia/Kolkata
37,5103e85de4b0280b0480e484,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",4097,"{'address': '3 Block No B-2, Phase 1', 'country': 'IN', 'cross_street': '', 'formatted_address': '3 Block No B-2, Phase 1, 110052, Delhi', 'neighborhood': ['Ashok Vihar Phase 1'], 'postcode': '110052', 'region': 'Delhi'}",Bharat Sweets,Asia/Kolkata
38,4d860e0402eb548155c14ff5,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",4742,"{'address': 'Deep Market', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Deep Market, New Delhi 110052, Delhi', 'locality': 'New Delhi', 'postcode': '110052', 'region': 'Delhi'}",Giani's,Asia/Kolkata
39,503b3c95e4b0014516f0d1c6,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",4829,"{'address': 'Opposite Natraj Bhalla Corner', 'country': 'IN', 'cross_street': 'Chandni Chowk Metro Exit', 'formatted_address': 'Opposite Natraj Bhalla Corner (Chandni Chowk Metro Exit), Delhi, Delhi', 'locality': 'Delhi', 'region': 'Delhi'}",Kanwar Ji's | कंवर जी,Asia/Kolkata
