,fsq_id,categories,distance,location,name,timezone
93,52470617498e1b23c162ad59,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3100,"{'country': 'IN', 'cross_street': '', 'formatted_address': ''}",Prego,Asia/Kolkata
94,4f71f08de4b0e30fde56ec36,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3179,"{'country': 'IN', 'cross_street': '', 'formatted_address': '122001, Haryana', 'neighborhood': ['Sector 17 Gurgaon'], 'postcode': '122001', 'region': 'Haryana'}",Pino's Pasta and Pizza,Asia/Kolkata
95,532ff528498e4d7cb6f07adc,"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3596,"{'address': 'M-34, M Block Market, Greater Kailash 1', 'country': 'IN', 'cross_street': '', 'formatted_address': 'M-34, M Block Market, Greater Kailash 1, 549782', 'neighborhood': ['Greater Kailash 1'], 'postcode': '549782'}",Road House bar and grill,Asia/Kolkata
96,52a336ff11d2fde0da92d684,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3737,"{'address': 'Below Nehru Place Metro Station', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Below Nehru Place Metro Station, New Delhi, Delhi', 'locality': 'New Delhi', 'region': 'Delhi'}",Flying Saucer,Asia/Kolkata
97,51ec194d498eadbece54fbb5,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3753,"{'address': 'Promenade, Vasant Kunj', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Promenade, Vasant Kunj, Delhi, Delhi', 'locality': 'Delhi', 'region': 'Delhi'}",The Big Chill Vasant Kunj,Asia/Kolkata
98,4d5d5a15590b224b6716ab6d,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3845,"{'country': 'IN', 'cross_street': '', 'formatted_address': 'New Delhi 552584, Delhi', 'locality': 'New Delhi', 'postcode': '552584', 'region': 'Delhi'}",The Green Wok,Asia/Kolkata
99,50e04afde4b0e03a2f4d3694,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}, {'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",3851,"{'address': 'M-Block Market', 'country': 'IN', 'cross_street': 'Greater Kailash Part-1', 'formatted_address': 'M-Block Market (Greater Kailash Part-1), New Delhi 110048, Delhi', 'locality': 'New Delhi', 'postcode': '110048', 'region': 'Delhi'}",Haute Sauté - The Fusion Cafe,Asia/Kolkata
100,4bcee86129d4b7132e31a9dc,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2122,"{'address': 'Nehru Place', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Nehru Place, New Delhi 941735, Delhi', 'locality': 'New Delhi', 'postcode': '941735', 'region': 'Delhi'}",Sona resturant,Asia/Kolkata
101,4cf08b50899c6ea8ba74ebc1,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",1931,"{'address': 'New Friends Colony East', 'country': 'IN', 'cross_street': 'Okhla', 'formatted_address': 'New Friends Colony East (Okhla), New Delhi 941735, Delhi', 'locality': 'New Delhi', 'neighborhood': ['New Friends Colony'], 'postcode': '941735', 'region': 'Delhi'}",McDonald's,Asia/Kolkata
102,4c8ce4d13ad9ef3b7df1e0c0,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",4042,"{'address': 'Central Market', 'country': 'IN', 'cross_street': 'Lajpat Nagar', 'formatted_address': 'Central Market (Lajpat Nagar), New Delhi 941735, Delhi', 'locality': 'New Delhi', 'postcode': '941735', 'region': 'Delhi'}",KFC,Asia/Kolkata
